draft_player_id,draft_player_name,current_fpl_player_id,current_fpl_player_name,suggested_fpl_player_id,suggested_fpl_player_name,status,manual_override,notes
1,Raya,1,Raya,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
476,O.Richards,476,O.Richards,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
477,Abbott,477,Abbott,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
478,Netz,478,Netz,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
479,Bindon,479,Bindon,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
480,Gibbs-White,480,Gibbs-White,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
481,Anderson,481,Anderson,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
482,Hudson-Odoi,482,Hudson-Odoi,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
483,Ndoye,483,Ndoye,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
484,Hutchinson,484,Hutchinson,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
485,Bakwa,485,Bakwa,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
486,McAtee,486,McAtee,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
487,Dominguez,487,Dominguez,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
488,I.Sangaré,488,I.Sangaré,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
489,Yates,489,Yates,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
490,Wood,490,Wood,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
491,Igor Jesus,491,Igor Jesus,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
492,Awoniyi,492,Awoniyi,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
493,Kalimuendo,493,Kalimuendo,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
494,Vicario,494,Vicario,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
495,Austin,495,Austin,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
496,Kinsky,496,Kinsky,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
497,Dubravka,497,Dubravka,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
498,Senesi,498,Senesi,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
499,Pedro Porro,499,Pedro Porro,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
500,Romero,500,Romero,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
501,Danso,501,Danso,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
502,Robertson,502,Robertson,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
503,Van de Ven,503,Van de Ven,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
504,Vuskovic,504,Vuskovic,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
505,Spence,505,Spence,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
506,Udogie,506,Udogie,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
507,Phillips,507,Phillips,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
508,Davies,508,Davies,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
509,Byfield,509,Byfield,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
510,Rowswell,510,Rowswell,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
511,Souza,511,Souza,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
512,Kudus,512,Kudus,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
513,Xavi,513,Xavi,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
514,Tel,514,Tel,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
515,Maddison,515,Maddison,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
516,Bentancur,516,Bentancur,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
517,Odobert,517,Odobert,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
518,P.M.Sarr,518,P.M.Sarr,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
519,Gallagher,519,Gallagher,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
520,Bergvall,520,Bergvall,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
521,Kulusevski,521,Kulusevski,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
522,Gray,522,Gray,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
523,Moore,523,Moore,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
524,Olusesi,524,Olusesi,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
525,Fernandes,525,Fernandes,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
526,Solanke,526,Solanke,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
527,Richarlison,527,Richarlison,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
528,Scarlett,528,Scarlett,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
529,Roefs,529,Roefs,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
530,Patterson,530,Patterson,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
531,Ellborg,531,Ellborg,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
532,Ballard,532,Ballard,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
533,Mukiele,533,Mukiele,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
534,Hume,534,Hume,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
535,Alderete,535,Alderete,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
536,Reinildo,536,Reinildo,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
537,Seelt,537,Seelt,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
538,Hjelde,538,Hjelde,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
539,O'Nien,539,O'Nien,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
540,Masuaku,540,Masuaku,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
541,Meunier,541,Meunier,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
542,E.Le Fée,542,E.Le Fée,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
543,Diarra,543,Diarra,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
544,Xhaka,544,Xhaka,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
545,Sadiki,545,Sadiki,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
546,Adingra,546,Adingra,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
547,Mundle,547,Mundle,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
548,Rigg,548,Rigg,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
549,Talbi,549,Talbi,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
550,Jocelin.T,550,Jocelin.T,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
551,N.Angulo,551,N.Angulo,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
552,Brobbey,552,Brobbey,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
553,Isidor,553,Isidor,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
554,Tzolis,554,Van Oevelen,557,Tzolis,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
555,Silva,555,Matthews,566,Silva,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
556,M.Sangaré,556,Targett,565,M.Sangaré,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
557,Penders,557,Tzolis,560,Penders,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
558,Anselmino,558,Schlager,561,Anselmino,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
559,Matthews,559,Bamba,555,Matthews,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
560,Targett,560,Penders,556,Targett,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
561,Morita,561,Anselmino,563,Morita,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
562,Van Oevelen,562,Maeda,554,Van Oevelen,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
563,Maeda,563,Morita,562,Maeda,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
564,Scherpen,564,Scherpen,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
565,Bamba,565,M.Sangaré,559,Bamba,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
566,Horníček,566,Silva,567,Horníček,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
567,Schlager,567,Horníček,558,Schlager,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
568,Barco,568,Barco,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
569,Gonzalo,569,Gonzalo,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
570,Palacios,570,Palacios,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
571,Tzolakis,571,Florentino,572,Tzolakis,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
572,Florentino,572,Tzolakis,571,Florentino,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
573,Sanchez,573,Sanchez,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
574,Yirenkyi,574,Hjertø-Dahl,575,Yirenkyi,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
575,Tomiyasu,575,Yirenkyi,577,Tomiyasu,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
576,Hjertø-Dahl,576,Stroud,574,Hjertø-Dahl,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
577,Stroud,577,Tomiyasu,576,Stroud,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
578,Mudryk,578,Mudryk,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
579,Charles,579,Araujo,580,Charles,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
580,Araujo,580,Charles,579,Araujo,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
581,Diomande,581,Diomande,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
582,Madjo,582,Madjo,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
583,Chavarria,583,Chavarria,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
584,Hamer,584,Hamer,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
585,Herrington,585,Herrington,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
586,Mendy,586,Mendy,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
587,Rulli,587,Rulli,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
588,Khalaili,588,Khalaili,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
589,Gourna-Douath,589,Gourna-Douath,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
590,Benda,590,Benda,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
591,Enciso,591,Enciso,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
592,Ouattara,592,Ouattara,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
593,David,593,Dedić,594,David,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
594,Gozo,594,David,595,Gozo,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
595,Dedić,595,Gozo,593,Dedić,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
596,Ruggeri,596,Ruggeri,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
597,Suzuki,597,Suzuki,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
598,Cherif,598,Elvedi,599,Cherif,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
599,Elvedi,599,Cherif,598,Elvedi,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
600,Osman,600,Osman,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
601,Humphreys,601,Williams-Barnett,602,Humphreys,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
602,Lienou,602,Humphreys,603,Lienou,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
603,Cresswell,603,Lienou,604,Cresswell,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
604,Williams-Barnett,604,Cresswell,601,Williams-Barnett,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
605,Rowe,605,Yalcouyé,606,Rowe,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
606,Lynch,606,Rowe,607,Lynch,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
607,Jebbison,607,Lynch,608,Jebbison,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
608,Yalcouyé,608,Jebbison,605,Yalcouyé,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
609,Shahar,609,Shahar,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
610,De Fougerolles,610,De Fougerolles,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
611,Wan-Bissaka,611,Wan-Bissaka,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
612,Methalie,612,Methalie,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
613,Hadjam,613,Ahoka,614,Hadjam,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
614,Ahoka,614,Hadjam,613,Ahoka,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
615,Di Gregorio,615,Di Gregorio,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
616,Bouaddi,616,Bouaddi,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
617,Goretzka,617,Cho,618,Goretzka,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
618,Cho,618,Goretzka,617,Cho,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
619,Palacios,619,Palacios,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
620,Diouf,620,Diouf,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
621,McAidoo,621,McAidoo,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
622,Braithwaite,622,Braithwaite,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
623,Bentley,623,Bentley,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
624,Cozier-Duberry,624,Cozier-Duberry,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
625,Zepa,625,Cairns,626,Zepa,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
626,Cairns,626,Zepa,625,Cairns,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
627,Zetterer,627,Barcola,629,Zetterer,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
628,Barcola,628,Allan,627,Barcola,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
629,Allan,629,Zetterer,628,Allan,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
630,Harwood-Bellis,630,Harwood-Bellis,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
631,Mbaye,631,Mbaye,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
632,Andrés,632,Ansah,639,Andrés,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
633,Ahanor,633,Ahanor,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
634,Chilwell,634,Fernandez-Pardo,643,Chilwell,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
635,Timber,635,Larsson,644,Timber,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
636,Osorio,636,Ángel,647,Osorio,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
637,Maitland-Niles,637,Vaz,649,Maitland-Niles,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
638,Larsson,638,Norton-Cuffy,635,Larsson,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
639,Ángel,639,Andrés,636,Ángel,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
640,Affengruber,640,Flemming,650,Affengruber,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
641,Ansah,641,Bard,632,Ansah,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
642,Vaz,642,Thomas,637,Vaz,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
643,Norton-Cuffy,643,Chilwell,638,Norton-Cuffy,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
644,Thomas,644,Timber,,,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
645,Mouzakitis,645,Mouzakitis,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
646,Flemming,646,Fofana,640,Flemming,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
647,Bard,647,Osorio,641,Bard,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
648,Bahoya,648,Bahoya,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
649,Fernandez-Pardo,649,Maitland-Niles,634,Fernandez-Pardo,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
650,Fofana,650,Affengruber,,,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
651,J.Angulo,651,J.Angulo,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
652,Azeez,652,Azeez,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
653,Samba,653,Samba,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
654,Graham,654,Graham,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
655,Gboho,655,Gboho,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
656,Mfuni,656,Mfuni,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
657,Nunes,657,Nunes,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
658,Ibrahim,658,Ibrahim,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
659,Miley,659,Miley,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
660,Fredrick,660,Fredrick,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
661,Balcombe,661,Balcombe,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
662,Nicoll-Jazuli,662,Nicoll-Jazuli,,,MATCH / UNVERIFIED,no,Suggestions use unique exact normalized names ONLY; verify manually.
663,Wright,663,Pivas,,,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
664,Pivas,664,Salia,663,Pivas,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
665,Salia,665,Mills,664,Salia,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
666,Mills,666,Thompson,665,Mills,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
667,Thompson,667,Wright,666,Thompson,NAME MISMATCH - CHECK,no,Suggestions use unique exact normalized names ONLY; verify manually.
